sample,timestamp_ms,altitude_ft,phase,motor_pos,heading_error_deg,p_term,i_term,loiter_step
3037,30370,439.38,3,0.7000,-25.96,-0.233655,1.483705,2
3038,30380,439.03,3,0.7000,-25.81,-0.232291,1.457894,2
3039,30390,438.63,3,0.7000,-25.66,-0.230903,1.432239,2
3040,30400,438.40,3,0.7000,-25.50,-0.229492,1.406739,2
3041,30410,438.33,3,0.7000,-25.34,-0.228058,1.381400,2
3042,30420,438.13,3,0.7000,-25.18,-0.226601,1.356222,2
3043,30430,437.77,3,0.7000,-25.01,-0.225122,1.331208,2
3044,30440,437.53,3,0.7000,-24.85,-0.223620,1.306362,2
3045,30450,437.32,3,0.7000,-24.68,-0.222095,1.281684,2
3046,30460,436.96,3,0.7000,-24.51,-0.220549,1.257179,2
3047,30470,436.50,3,0.7000,-24.33,-0.218981,1.232848,2
3048,30480,436.15,3,0.7000,-24.15,-0.217390,1.208693,2
3049,30490,435.83,3,0.7000,-23.98,-0.215778,1.184718,2
3050,30500,435.48,3,0.7000,-23.79,-0.214144,1.160924,2
3051,30510,435.24,3,0.7000,-23.61,-0.212489,1.137314,2
3052,30520,434.87,3,0.7000,-23.42,-0.210813,1.113891,2
3053,30530,434.50,3,0.7000,-23.24,-0.209115,1.090655,2
3054,30540,434.17,3,0.7000,-23.04,-0.207397,1.067611,2
3055,30550,434.02,3,0.7000,-22.85,-0.205658,1.044760,2
3056,30560,433.47,3,0.7000,-22.66,-0.203898,1.022105,2
3057,30570,433.11,3,0.7000,-22.46,-0.202118,0.999647,2
3058,30580,432.74,3,0.7000,-22.26,-0.200318,0.977390,2
3059,30590,432.54,3,0.7000,-22.06,-0.198498,0.955335,2
3060,30600,432.13,3,0.7000,-21.85,-0.196657,0.933484,2
3061,30610,431.78,3,0.7000,-21.64,-0.194797,0.911840,2
3062,30620,431.45,3,0.7000,-21.44,-0.192918,0.890404,2
3063,30630,431.05,3,0.7000,-21.22,-0.191020,0.869180,2
3064,30640,430.56,3,0.7000,-21.01,-0.189102,0.848169,2
3065,30650,430.23,3,0.7000,-20.80,-0.187165,0.827372,2
3066,30660,429.83,3,0.7000,-20.58,-0.185210,0.806793,2
3067,30670,429.62,3,0.7000,-20.36,-0.183236,0.786434,2
3068,30680,429.25,3,0.7000,-20.14,-0.181244,0.766296,2
3069,30690,429.17,3,0.7000,-19.91,-0.179234,0.746381,2
3070,30700,428.78,3,0.7000,-19.69,-0.177205,0.726691,2
3071,30710,428.49,3,0.7000,-19.46,-0.175160,0.707229,2
3072,30720,428.12,3,0.7000,-19.23,-0.173096,0.687996,2
3073,30730,428.00,3,0.7000,-19.00,-0.171015,0.668994,2
3074,30740,427.53,3,0.7000,-18.77,-0.168918,0.650226,2
3075,30750,427.30,3,0.7000,-18.53,-0.166803,0.631692,2
3076,30760,426.84,3,0.7000,-18.30,-0.164671,0.613395,2
3077,30770,426.64,3,0.7000,-18.06,-0.162523,0.595337,2
3078,30780,426.25,3,0.7000,-17.82,-0.160359,0.577520,2
3079,30790,426.06,3,0.7000,-17.58,-0.158179,0.559944,2
3080,30800,425.68,3,0.7000,-17.33,-0.155983,0.542613,2
3081,30810,425.42,3,0.7000,-17.09,-0.153772,0.525527,2
3082,30820,425.03,3,0.7000,-16.84,-0.151545,0.508689,2
3083,30830,424.75,3,0.7000,-16.59,-0.149302,0.492099,2
3084,30840,424.43,3,0.7000,-16.34,-0.147045,0.475761,2
3085,30850,424.23,3,0.7000,-16.09,-0.144773,0.459675,2
3086,30860,423.94,3,0.7000,-15.83,-0.142487,0.443843,2
3087,30870,423.71,3,0.7000,-15.58,-0.140187,0.428267,2
3088,30880,423.32,3,0.7000,-15.32,-0.137872,0.412948,2
3089,30890,422.96,3,0.7000,-15.06,-0.135544,0.397887,2
3090,30900,422.66,3,0.7000,-14.80,-0.133202,0.383087,2
3091,30910,422.29,3,0.7000,-14.54,-0.130847,0.368549,2
3092,30920,421.99,3,0.7000,-14.28,-0.128479,0.354273,2
3093,30930,421.55,3,0.7000,-14.01,-0.126097,0.340262,2
3094,30940,421.30,3,0.7000,-13.74,-0.123704,0.326518,2
3095,30950,421.03,3,0.6917,-13.48,-0.121298,0.313040,2
3096,30960,420.69,3,0.6810,-13.21,-0.118880,0.299831,2
3097,30970,420.44,3,0.6704,-12.94,-0.116450,0.286892,2
3098,30980,420.21,3,0.6602,-12.67,-0.114008,0.274225,2
3099,30990,420.05,3,0.6503,-12.39,-0.111555,0.261830,2
3100,31000,419.85,3,0.6406,-12.12,-0.109090,0.249709,2
3101,31010,419.40,3,0.6312,-11.85,-0.106615,0.237863,2
3102,31020,419.02,3,0.6222,-11.57,-0.104129,0.226293,2
3103,31030,418.27,3,0.6134,-11.29,-0.101633,0.215000,2
3104,31040,417.76,3,0.6049,-11.01,-0.099126,0.203986,2
3105,31050,417.39,3,0.5966,-10.73,-0.096610,0.193252,2
3106,31060,417.15,3,0.5887,-10.45,-0.094084,0.182798,2
3107,31070,416.70,3,0.5811,-10.17,-0.091549,0.172626,2
3108,31080,416.47,3,0.5737,-9.89,-0.089004,0.162737,2
3109,31090,416.19,3,0.5667,-9.61,-0.086450,0.153131,2
3110,31100,416.07,3,0.5599,-9.32,-0.083888,0.143810,2
3111,31110,415.70,3,0.5535,-9.04,-0.081318,0.134775,2
3112,31120,415.41,3,0.5473,-8.75,-0.078739,0.126026,2
3113,31130,415.08,3,0.5414,-8.46,-0.076153,0.117565,2
3114,31140,414.84,3,0.5358,-8.17,-0.073559,0.109391,2
3115,31150,414.49,3,0.5306,-7.88,-0.070957,0.101507,2
3116,31160,414.21,3,0.5256,-7.59,-0.068348,0.093913,2
3117,31170,413.67,3,0.5209,-7.30,-0.065733,0.086609,2
3118,31180,413.38,3,0.5165,-7.01,-0.063111,0.079597,2
3119,31190,413.00,3,0.5124,-6.72,-0.060482,0.072877,2
3120,31200,412.34,3,0.5086,-6.43,-0.057848,0.066449,2
3121,31210,411.97,3,0.5051,-6.13,-0.055208,0.060315,2
3122,31220,411.87,3,0.5019,-5.84,-0.052563,0.054475,2
3123,31230,411.83,3,0.4990,-5.55,-0.049912,0.048929,2
3124,31240,411.44,3,0.4964,-5.25,-0.047256,0.043678,2
3125,31250,411.25,3,0.4941,-4.95,-0.044595,0.038723,2
3126,31260,411.06,3,0.4921,-4.66,-0.041930,0.034065,2
3127,31270,410.89,3,0.4904,-4.36,-0.039260,0.029702,2
3128,31280,410.70,3,0.4890,-4.07,-0.036587,0.025637,2
3129,31290,410.34,3,0.4880,-3.77,-0.033910,0.021869,2
3130,31300,410.20,3,0.4872,-3.47,-0.031230,0.018399,2
3131,31310,410.07,3,0.4867,-3.17,-0.028547,0.015227,2
3132,31320,409.70,3,0.4865,-2.87,-0.025861,0.012354,2
3133,31330,409.68,3,0.4866,-2.57,-0.023172,0.009779,2
3134,31340,409.36,3,0.4870,-2.28,-0.020480,0.007504,2
3135,31350,409.04,3,0.4877,-1.98,-0.017787,0.005527,2
3136,31360,408.91,3,0.4888,-1.68,-0.015092,0.003850,2
3137,31370,408.70,3,0.4901,-1.38,-0.012396,0.002473,2
3138,31380,408.49,3,0.4917,-1.08,-0.009698,0.001396,2
3139,31390,408.33,3,0.4936,-0.78,-0.007000,0.000618,2
3140,31400,408.23,3,0.4958,-0.48,-0.004300,0.000140,2
3141,31410,408.14,3,0.4984,-0.18,-0.001600,-0.000038,2
3142,31420,407.95,3,0.5012,0.12,0.001100,0.000084,2
3143,31430,407.74,3,0.5043,0.42,0.003800,0.000507,2
3144,31440,407.55,3,0.5077,0.72,0.006499,0.001229,2
3145,31450,407.41,3,0.5114,1.02,0.009198,0.002251,2
3146,31460,407.18,3,0.5155,1.32,0.011896,0.003573,2
3147,31470,407.05,3,0.5198,1.62,0.014593,0.005194,2
3148,31480,406.82,3,0.5244,1.92,0.017288,0.007115,2
3149,31490,406.74,3,0.5293,2.22,0.019981,0.009335,2
3150,31500,406.55,3,0.5345,2.52,0.022673,0.011854,2
3151,31510,406.29,3,0.5400,2.82,0.025362,0.014672,2
3152,31520,406.09,3,0.5458,3.12,0.028049,0.017789,2
3153,31530,405.87,3,0.5519,3.41,0.030733,0.021204,2
3154,31540,405.74,3,0.5583,3.71,0.033414,0.024916,2
3155,31550,405.55,3,0.5650,4.01,0.036091,0.028927,2
3156,31560,405.38,3,0.5720,4.31,0.038765,0.033234,2
3157,31570,405.25,3,0.5793,4.60,0.041435,0.037838,2
3158,31580,405.19,3,0.5868,4.90,0.044101,0.042738,2
3159,31590,404.99,3,0.5947,5.20,0.046763,0.047934,2
3160,31600,404.68,3,0.6028,5.49,0.049420,0.053425,2
3161,31610,404.41,3,0.6113,5.79,0.052072,0.059211,2
3162,31620,404.29,3,0.6200,6.08,0.054718,0.065290,2
3163,31630,403.93,3,0.6290,6.37,0.057359,0.071664,2
3164,31640,403.77,3,0.6383,6.67,0.059995,0.078330,2
3165,31650,403.44,3,0.6479,6.96,0.062624,0.085288,2
3166,31660,403.17,3,0.6578,7.25,0.065247,0.092538,2
3167,31670,402.93,3,0.6679,7.54,0.067864,0.100078,2
3168,31680,402.70,3,0.6784,7.83,0.070474,0.107909,2
3169,31690,402.56,3,0.6891,8.12,0.073077,0.116028,2
3170,31700,402.34,3,0.7000,8.41,0.075673,0.124436,2
3171,31710,401.96,3,0.7000,8.70,0.078260,0.133132,2
3172,31720,401.57,3,0.7000,8.98,0.080840,0.142114,2
3173,31730,401.32,3,0.7000,9.27,0.083412,0.151382,2
3174,31740,401.03,3,0.7000,9.55,0.085976,0.160935,2
3175,31750,400.72,3,0.7000,9.84,0.088531,0.170772,2
3176,31760,400.56,3,0.7000,10.12,0.091078,0.180892,2
3177,31770,400.33,3,0.7000,10.40,0.093615,0.191293,2
3178,31780,400.12,3,0.7000,10.68,0.096143,0.201976,2
3179,31790,399.84,3,0.7000,10.96,0.098661,0.212938,2
3180,31800,399.70,3,0.7000,11.24,0.101169,0.224179,2
3181,31810,399.45,3,0.7000,11.52,0.103667,0.235698,2
3182,31820,399.21,3,0.7000,11.80,0.106155,0.247493,2
3183,31830,398.89,3,0.7000,12.07,0.108632,0.259563,2
3184,31840,398.72,3,0.7000,12.34,0.111099,0.271907,2
3185,31850,398.34,3,0.7000,12.62,0.113554,0.284524,2
3186,31860,398.19,3,0.7000,12.89,0.115998,0.297413,2
3187,31870,397.96,3,0.7000,13.16,0.118430,0.310572,2
3188,31880,397.75,3,0.7000,13.43,0.120850,0.324000,2
3189,31890,397.39,3,0.7000,13.70,0.123259,0.337695,2
3190,31900,397.23,3,0.7000,13.96,0.125655,0.351657,2
3191,31910,396.89,3,0.7000,14.23,0.128038,0.365883,2
3192,31920,396.77,3,0.7000,14.49,0.130409,0.380373,2
3193,31930,396.40,3,0.7000,14.75,0.132767,0.395125,2
3194,31940,396.31,3,0.7000,15.01,0.135111,0.410137,2
3195,31950,395.92,3,0.7000,15.27,0.137442,0.425409,2
3196,31960,395.57,3,0.7000,15.53,0.139759,0.440937,2
3197,31970,395.47,3,0.7000,15.78,0.142062,0.456722,2
3198,31980,395.15,3,0.7000,16.04,0.144351,0.472761,2
3199,31990,394.89,3,0.7000,16.29,0.146625,0.489053,2
3200,32000,394.77,3,0.7000,16.54,0.148885,0.505596,2
3201,32010,394.65,3,0.7000,16.79,0.151130,0.522388,2
3202,32020,394.49,3,0.7000,17.04,0.153360,0.539428,2
3203,32030,394.21,3,0.7000,17.29,0.155574,0.556714,2
3204,32040,393.94,3,0.7000,17.53,0.157773,0.574244,2
3205,32050,393.69,3,0.7000,17.77,0.159956,0.592017,2
3206,32060,393.53,3,0.7000,18.01,0.162124,0.610031,2
3207,32070,393.39,3,0.7000,18.25,0.164274,0.628284,2
3208,32080,393.09,3,0.7000,18.49,0.166409,0.646774,2
3209,32090,392.88,3,0.7000,18.73,0.168527,0.665499,2
3210,32100,392.70,3,0.7000,18.96,0.170628,0.684457,2
3211,32110,392.36,3,0.7000,19.19,0.172712,0.703648,2
3212,32120,392.16,3,0.7000,19.42,0.174778,0.723067,2
3213,32130,391.92,3,0.7000,19.65,0.176828,0.742715,2
3214,32140,391.44,3,0.7000,19.87,0.178859,0.762588,2
3215,32150,391.23,3,0.7000,20.10,0.180873,0.782685,2
3216,32160,390.71,3,0.7000,20.32,0.182868,0.803004,2
3217,32170,390.40,3,0.7000,20.54,0.184845,0.823542,2
3218,32180,390.02,3,0.7000,20.76,0.186804,0.844298,2
3219,32190,389.80,3,0.7000,20.97,0.188744,0.865270,2
3220,32200,389.61,3,0.7000,21.19,0.190666,0.886455,2
3221,32210,389.41,3,0.7000,21.40,0.192568,0.907851,2
3222,32220,389.03,3,0.7000,21.61,0.194451,0.929457,2
3223,32230,388.77,3,0.7000,21.81,0.196314,0.951270,2
3224,32240,388.35,3,0.7000,22.02,0.198158,0.973287,2
3225,32250,388.25,3,0.7000,22.22,0.199982,0.995508,2
3226,32260,387.91,3,0.7000,22.42,0.201786,1.017928,2
3227,32270,387.82,3,0.7000,22.62,0.203570,1.040547,2
3228,32280,387.59,3,0.7000,22.81,0.205333,1.063362,2
3229,32290,387.40,3,0.7000,23.01,0.207076,1.086370,2
3230,32300,387.13,3,0.7000,23.20,0.208798,1.109570,2
3231,32310,386.85,3,0.7000,23.39,0.210500,1.132959,2
3232,32320,386.69,3,0.7000,23.58,0.212180,1.156535,2
3233,32330,386.34,3,0.7000,23.76,0.213840,1.180295,2
3234,32340,386.08,3,0.7000,23.94,0.215477,1.204236,2
3235,32350,386.02,3,0.7000,24.12,0.217093,1.228358,2
3236,32360,385.79,3,0.7000,24.30,0.218688,1.252656,2
3237,32370,385.49,3,0.7000,24.47,0.220260,1.277130,2
3238,32380,385.31,3,0.7000,24.65,0.221811,1.301775,2
3239,32390,385.01,3,0.7000,24.82,0.223339,1.326591,2
3240,32400,384.78,3,0.7000,24.98,0.224845,1.351574,2
3241,32410,384.61,3,0.7000,25.15,0.226329,1.376721,2
3242,32420,384.45,3,0.7000,25.31,0.227789,1.402031,2
3243,32430,384.10,3,0.7000,25.47,0.229228,1.427501,2
3244,32440,383.82,3,0.7000,25.63,0.230643,1.453128,2
3245,32450,383.60,3,0.7000,25.78,0.232035,1.478910,2
3246,32460,383.45,3,0.7000,25.93,0.233404,1.504843,2
3247,32470,383.21,3,0.7000,26.08,0.234750,1.530927,2
3248,32480,382.94,3,0.7000,26.23,0.236072,1.557157,2
3249,32490,382.56,3,0.7000,26.37,0.237370,1.583531,2
3250,32500,382.36,3,0.7000,26.52,0.238645,1.610048,2
3251,32510,381.85,3,0.7000,26.66,0.239896,1.636703,2
3252,32520,381.59,3,0.7000,26.79,0.241123,1.663494,2
3253,32530,381.21,3,0.7000,26.93,0.242326,1.690419,2
3254,32540,381.04,3,0.7000,27.06,0.243504,1.717475,2
3255,32550,380.75,3,0.7000,27.18,0.244658,1.744660,2
3256,32560,380.42,3,0.7000,27.31,0.245788,1.771969,2
3257,32570,380.20,3,0.7000,27.43,0.246893,1.799402,2
3258,32580,380.05,3,0.7000,27.55,0.247974,1.826955,2
3259,32590,379.66,3,0.7000,27.67,0.249030,1.854625,2
3260,32600,379.34,3,0.7000,27.78,0.250060,1.882409,2
3261,32610,379.09,3,0.7000,27.90,0.251066,1.910305,2
3262,32620,379.01,3,0.7000,28.01,0.252047,1.938311,2
3263,32630,378.80,3,0.7000,28.11,0.253003,1.966422,2
3264,32640,378.46,3,0.7000,28.21,0.253933,1.994637,2
3265,32650,378.34,3,0.7000,28.32,0.254838,2.022952,2
3266,32660,378.04,3,0.7000,28.41,0.255717,2.051365,2
3267,32670,377.84,3,0.7000,28.51,0.256570,2.079873,2
3268,32680,377.53,3,0.7000,28.60,0.257399,2.108473,2
3269,32690,377.40,3,0.7000,28.69,0.258201,2.137161,2
3270,32700,377.15,3,0.7000,28.78,0.258978,2.165937,2
3271,32710,376.95,3,0.7000,28.86,0.259728,2.194795,2
3272,32720,376.55,3,0.7000,28.94,0.260453,2.223735,2
3273,32730,376.20,3,0.7000,29.02,0.261151,2.252751,2
3274,32740,375.98,3,0.7000,29.09,0.261824,2.281843,2
3275,32750,375.86,3,0.7000,29.16,0.262470,2.311006,2
3276,32760,375.67,3,0.7000,29.23,0.263090,2.340239,2
3277,32770,375.39,3,0.7000,29.30,0.263684,2.369537,2
3278,32780,374.96,3,0.7000,29.36,0.264251,2.398898,2
3279,32790,374.72,3,0.7000,29.42,0.264792,2.428319,2
3280,32800,374.43,3,0.7000,29.48,0.265307,2.457798,2
3281,32810,374.33,3,0.7000,29.53,0.265795,2.487331,2
3282,32820,373.92,3,0.7000,29.58,0.266256,2.516915,2
3283,32830,373.69,3,0.7000,29.63,0.266691,2.546547,2
3284,32840,373.40,3,0.7000,29.68,0.267099,2.576225,2
3285,32850,373.15,3,0.7000,29.72,0.267480,2.605945,2
3286,32860,372.90,3,0.7000,29.76,0.267835,2.635704,2
3287,32870,372.73,3,0.7000,29.80,0.268163,2.665500,2
3288,32880,372.49,3,0.7000,29.83,0.268464,2.695329,2
3289,32890,372.34,3,0.7000,29.86,0.268738,2.725189,2
3290,32900,372.03,3,0.7000,29.89,0.268985,2.755076,2
3291,32910,371.90,3,0.7000,29.91,0.269206,2.784988,2
3292,32920,371.60,3,0.7000,29.93,0.269399,2.814921,2
3293,32930,371.32,3,0.7000,29.95,0.269566,2.844873,2
3294,32940,371.06,3,0.7000,29.97,0.269705,2.874840,2
3295,32950,370.78,3,0.7000,29.98,0.269818,2.904820,2
3296,32960,370.57,3,0.7000,29.99,0.269904,2.934809,2
3297,32970,370.38,3,0.7000,30.00,0.269962,2.964805,2
3298,32980,370.12,3,0.7000,30.00,0.269994,2.994804,2
3299,32990,369.99,3,0.7000,30.00,0.269999,3.024804,2
3300,33000,369.79,3,0.7000,30.00,0.269976,3.054801,2
3301,33010,369.61,3,0.7000,29.99,0.269927,3.084793,2
3302,33020,369.40,3,0.7000,29.98,0.269850,3.114777,2
3303,33030,369.15,3,0.7000,29.97,0.269747,3.144748,2
3304,33040,368.88,3,0.7000,29.96,0.269617,3.174706,2
3305,33050,368.62,3,0.7000,29.94,0.269460,3.204646,2
3306,33060,368.47,3,0.7000,29.92,0.269275,3.234565,2
3307,33070,368.52,3,0.7000,29.90,0.269064,3.264461,2
3308,33080,368.44,3,0.7000,29.87,0.268826,3.294331,2
3309,33090,368.13,3,0.7000,29.84,0.268561,3.324171,2
3310,33100,367.96,3,0.7000,29.81,0.268270,3.353979,2
3311,33110,367.60,3,0.7000,29.77,0.267951,3.383751,2
3312,33120,367.32,3,0.7000,29.73,0.267606,3.413485,2
3313,33130,367.12,3,0.7000,29.69,0.267233,3.443178,2
3314,33140,366.99,3,0.7000,29.65,0.266835,3.472826,2
3315,33150,366.77,3,0.7000,29.60,0.266409,3.502427,2
3316,33160,366.57,3,0.7000,29.55,0.265957,3.531978,2
3317,33170,366.31,3,0.7000,29.50,0.265478,3.561476,2
3318,33180,365.99,3,0.7000,29.44,0.264973,3.590917,2
3319,33190,365.71,3,0.7000,29.38,0.264441,3.620299,2
3320,33200,365.30,3,0.7000,29.32,0.263882,3.649619,2
3321,33210,365.06,3,0.7000,29.26,0.263298,3.678875,2
3322,33220,364.89,3,0.7000,29.19,0.262687,3.708062,2
3323,33230,364.48,3,0.7000,29.12,0.262050,3.737179,2
3324,33240,364.09,3,0.7000,29.04,0.261386,3.766222,2
3325,33250,363.56,3,0.7000,28.97,0.260696,3.795188,2
3326,33260,363.20,3,0.7000,28.89,0.259981,3.824075,2
3327,33270,362.96,3,0.7000,28.80,0.259239,3.852879,2
3328,33280,362.99,3,0.7000,28.72,0.258472,3.881598,2
3329,33290,362.77,3,0.7000,28.63,0.257678,3.910229,2
3330,33300,362.40,3,0.7000,28.54,0.256859,3.938769,2
3331,33310,362.04,3,0.7000,28.45,0.256014,3.967215,2
3332,33320,361.85,3,0.7000,28.35,0.255143,3.995564,2
3333,33330,361.57,3,0.7000,28.25,0.254247,4.023814,2
3334,33340,361.22,3,0.7000,28.15,0.253326,4.051961,2
3335,33350,360.96,3,0.7000,28.04,0.252379,4.080003,2
3336,33360,360.79,3,0.7000,27.93,0.251407,4.107937,2
3337,33370,360.56,3,0.7000,27.82,0.250410,4.135761,2
3338,33380,360.17,3,0.7000,27.71,0.249388,4.163471,2
3339,33390,359.93,3,0.7000,27.59,0.248341,4.191064,2
3340,33400,359.53,3,0.7000,27.47,0.247268,4.218539,2
3341,33410,359.34,3,0.7000,27.35,0.246172,4.245891,2
3342,33420,359.02,3,0.7000,27.23,0.245051,4.273119,2
3343,33430,358.88,3,0.7000,27.10,0.243905,4.300220,2
3344,33440,358.45,3,0.7000,26.97,0.242735,4.327190,2
3345,33450,358.17,3,0.7000,26.84,0.241540,4.354028,2
3346,33460,357.74,3,0.7000,26.70,0.240322,4.380730,2
3347,33470,357.64,3,0.7000,26.56,0.239079,4.407294,2
3348,33480,357.33,3,0.7000,26.42,0.237812,4.433718,2
3349,33490,357.23,3,0.7000,26.28,0.236522,4.459998,2
3350,33500,357.00,3,0.7000,26.13,0.235208,4.486132,2
3351,33510,356.77,3,0.7000,25.99,0.233870,4.512118,2
3352,33520,356.60,3,0.7000,25.83,0.232509,4.537952,2
3353,33530,356.45,3,0.7000,25.68,0.231125,4.563633,2
3354,33540,356.19,3,0.7000,25.52,0.229718,4.589157,2
3355,33550,355.93,3,0.7000,25.37,0.228288,4.614522,2
3356,33560,355.61,3,0.7000,25.20,0.226834,4.639726,2
3357,33570,355.49,3,0.7000,25.04,0.225359,4.664766,2
3358,33580,355.41,3,0.7000,24.87,0.223860,4.689639,2
3359,33590,355.48,3,0.7000,24.70,0.222340,4.714344,2
3360,33600,355.45,3,0.7000,24.53,0.220797,4.738876,2
3361,33610,355.40,3,0.7000,24.36,0.219232,4.763236,2
3362,33620,355.11,3,0.7000,24.18,0.217645,4.787418,2
3363,33630,354.75,3,0.7000,24.00,0.216036,4.811422,2
3364,33640,354.59,3,0.7000,23.82,0.214406,4.835245,2
3365,33650,354.40,3,0.7000,23.64,0.212754,4.858884,2
3366,33660,353.97,3,0.7000,23.45,0.211081,4.882338,2
3367,33670,353.50,3,0.7000,23.27,0.209387,4.905603,2
3368,33680,352.74,3,0.7000,23.07,0.207672,4.928678,2
3369,33690,352.25,3,0.7000,22.88,0.205936,4.951560,2
3370,33700,351.73,3,0.7000,22.69,0.204180,4.974247,2
3371,33710,351.30,3,0.7000,22.49,0.202403,4.996736,2
3372,33720,351.12,3,0.7000,22.29,0.200606,5.019025,2
3373,33730,350.88,3,0.7000,22.09,0.198789,5.041113,2
3374,33740,350.60,3,0.7000,21.88,0.196951,5.062996,2
3375,33750,350.45,3,0.7000,21.68,0.195095,5.084673,2
3376,33760,350.23,3,0.7000,21.47,0.193219,5.106142,2
3377,33770,349.92,3,0.7000,21.26,0.191323,5.127400,2
3378,33780,349.51,3,0.7000,21.05,0.189409,5.148446,2
3379,33790,349.16,3,0.7000,20.83,0.187475,5.169276,2
3380,33800,348.97,3,0.7000,20.61,0.185523,5.189890,2
3381,33810,348.66,3,0.7000,20.39,0.183552,5.210285,2
3382,33820,348.40,3,0.7000,20.17,0.181563,5.230458,2
3383,33830,348.04,3,0.7000,19.95,0.179555,5.250409,2
3384,33840,347.81,3,0.7000,19.73,0.177530,5.270134,2
3385,33850,347.19,3,0.7000,19.50,0.175487,5.289632,2
3386,33860,346.97,3,0.7000,19.27,0.173426,5.308902,2
3387,33870,346.59,3,0.7000,19.04,0.171348,5.327940,2
3388,33880,346.37,3,0.7000,18.81,0.169253,5.346746,2
3389,33890,346.11,3,0.7000,18.57,0.167141,5.365318,2
3390,33900,345.90,3,0.7000,18.33,0.165012,5.383652,2
3391,33910,345.60,3,0.7000,18.10,0.162867,5.401749,2
3392,33920,345.34,3,0.7000,17.86,0.160705,5.419605,2
3393,33930,345.02,3,0.7000,17.61,0.158527,5.437219,2
3394,33940,344.80,3,0.7000,17.37,0.156334,5.454590,2
3395,33950,344.51,3,0.7000,17.12,0.154125,5.471715,2
3396,33960,344.20,3,0.7000,16.88,0.151900,5.488593,2
3397,33970,343.83,3,0.7000,16.63,0.149660,5.505221,2
3398,33980,343.67,3,0.7000,16.38,0.147406,5.521600,2
3399,33990,343.45,3,0.7000,16.13,0.145136,5.537726,2
3400,34000,343.21,3,0.7000,15.87,0.142852,5.553598,2
3401,34010,342.95,3,0.7000,15.62,0.140554,5.569216,2
3402,34020,342.82,3,0.7000,15.36,0.138242,5.584576,2
3403,34030,342.58,3,0.7000,15.10,0.135916,5.599678,2
3404,34040,342.41,3,0.7000,14.84,0.133576,5.614520,2
3405,34050,341.99,3,0.7000,14.58,0.131223,5.629100,2
3406,34060,341.77,3,0.7000,14.32,0.128856,5.643417,2
3407,34070,341.43,3,0.7000,14.05,0.126478,5.657470,2
3408,34080,341.30,3,0.7000,13.79,0.124085,5.671257,2
3409,34090,341.03,3,0.7000,13.52,0.121682,5.684778,2
3410,34100,340.90,3,0.7000,13.25,0.119266,5.698030,2
3411,34110,340.61,3,0.7000,12.98,0.116837,5.711011,2
3412,34120,340.47,3,0.7000,12.71,0.114398,5.723722,2
3413,34130,340.12,3,0.7000,12.44,0.111946,5.736161,2
3414,34140,339.99,3,0.7000,12.16,0.109484,5.748326,2
3415,34150,339.73,3,0.7000,11.89,0.107010,5.760216,2
3416,34160,339.63,3,0.7000,11.61,0.104526,5.771830,2
3417,34170,339.27,3,0.7000,11.34,0.102031,5.783166,2
3418,34180,338.89,3,0.7000,11.06,0.099526,5.794225,2
3419,34190,338.62,3,0.7000,10.78,0.097012,5.805004,2
3420,34200,338.38,3,0.7000,10.50,0.094487,5.815502,2
3421,34210,338.20,3,0.7000,10.22,0.091953,5.825719,2
3422,34220,338.05,3,0.7000,9.93,0.089409,5.835654,2
3423,34230,337.80,3,0.7000,9.65,0.086858,5.845304,2
3424,34240,337.47,3,0.7000,9.37,0.084296,5.854671,2
3425,34250,337.24,3,0.7000,9.08,0.081728,5.863752,2
3426,34260,337.09,3,0.7000,8.79,0.079151,5.872546,2
3427,34270,336.87,3,0.7000,8.51,0.076565,5.881053,2
3428,34280,336.60,3,0.7000,8.22,0.073972,5.889273,2
3429,34290,336.36,3,0.7000,7.93,0.071371,5.897203,2
3430,34300,336.03,3,0.7000,7.64,0.068764,5.904843,2
3431,34310,335.87,3,0.7000,7.35,0.066150,5.912193,2
3432,34320,335.53,3,0.7000,7.06,0.063529,5.919252,2
3433,34330,335.27,3,0.7000,6.77,0.060901,5.926019,2
3434,34340,334.82,3,0.7000,6.47,0.058268,5.932493,2
3435,34350,334.38,3,0.7000,6.18,0.055629,5.938674,2
3436,34360,334.20,3,0.7000,5.89,0.052984,5.944561,2
3437,34370,333.87,3,0.7000,5.59,0.050334,5.950154,2
3438,34380,333.54,3,0.7000,5.30,0.047679,5.955451,2
3439,34390,333.30,3,0.7000,5.00,0.045019,5.960454,2
3440,34400,333.07,3,0.7000,4.71,0.042354,5.965159,2
3441,34410,332.73,3,0.7000,4.41,0.039686,5.969569,2
3442,34420,332.45,3,0.7000,4.11,0.037014,5.973681,2
3443,34430,332.14,3,0.7000,3.82,0.034337,5.977497,2
3444,34440,331.74,3,0.7000,3.52,0.031658,5.981014,2
3445,34450,331.56,3,0.7000,3.22,0.028974,5.984233,2
3446,34460,331.27,3,0.7000,2.92,0.026289,5.987154,2
3447,34470,331.02,3,0.7000,2.62,0.023600,5.989777,2
3448,34480,330.68,3,0.7000,2.32,0.020909,5.992100,2
3449,34490,330.43,3,0.7000,2.02,0.018216,5.994124,2
3450,34500,330.19,3,0.7000,1.72,0.015522,5.995849,2
3451,34510,329.95,3,0.7000,1.43,0.012826,5.997274,2
3452,34520,329.74,3,0.7000,1.13,0.010128,5.998399,2
